FIPS,Name,State
0500000US19059,Dickinson,Iowa
0500000US19061,Dubuque,Iowa
0500000US19063,Emmet,Iowa
0500000US19065,Fayette,Iowa
0500000US19067,Floyd,Iowa
0500000US19069,Franklin,Iowa
0500000US19071,Fremont,Iowa
0500000US19073,Greene,Iowa
0500000US19075,Grundy,Iowa
0500000US19077,Guthrie,Iowa
0500000US19079,Hamilton,Iowa
0500000US19081,Hancock,Iowa
0500000US19083,Hardin,Iowa
0500000US19085,Harrison,Iowa
0500000US19087,Henry,Iowa
0500000US19089,Howard,Iowa
0500000US19091,Humboldt,Iowa
0500000US19093,Ida,Iowa
0500000US19095,Iowa,Iowa
0500000US19097,Jackson,Iowa
0500000US19099,Jasper,Iowa
0500000US19101,Jefferson,Iowa
0500000US19103,Johnson,Iowa
0500000US19105,Jones,Iowa
0500000US19107,Keokuk,Iowa
0500000US19109,Kossuth,Iowa
0500000US19111,Lee,Iowa
0500000US19113,Linn,Iowa
0500000US19115,Louisa,Iowa
0500000US19117,Lucas,Iowa
0500000US19119,Lyon,Iowa
0500000US19121,Madison,Iowa
0500000US19123,Mahaska,Iowa
0500000US19125,Marion,Iowa
0500000US19127,Marshall,Iowa
0500000US19129,Mills,Iowa
0500000US19131,Mitchell,Iowa
0500000US19133,Monona,Iowa
0500000US19135,Monroe,Iowa
0500000US19137,Montgomery,Iowa
0500000US19139,Muscatine,Iowa
0500000US19141,O'Brien,Iowa
0500000US19143,Osceola,Iowa
0500000US19145,Page,Iowa
0500000US19147,Palo Alto,Iowa
0500000US19149,Plymouth,Iowa
0500000US19151,Pocahontas,Iowa
0500000US19153,Polk,Iowa
0500000US19155,Pottawattamie,Iowa
0500000US19157,Poweshiek,Iowa
0500000US19159,Ringgold,Iowa
0500000US19161,Sac,Iowa
0500000US19163,Scott,Iowa
0500000US19165,Shelby,Iowa
0500000US19167,Sioux,Iowa
0500000US19169,Story,Iowa
0500000US19171,Tama,Iowa
0500000US19173,Taylor,Iowa
0500000US19175,Union,Iowa
0500000US19177,Van Buren,Iowa
0500000US19179,Wapello,Iowa
0500000US19181,Warren,Iowa
0500000US19183,Washington,Iowa
0500000US19185,Wayne,Iowa
0500000US19187,Webster,Iowa
0500000US19189,Winnebago,Iowa
0500000US19191,Winneshiek,Iowa
0500000US19193,Woodbury,Iowa
0500000US19195,Worth,Iowa
0500000US19197,Wright,Iowa
0500000US20001,Allen,Kansas
0500000US20003,Anderson,Kansas
0500000US20005,Atchison,Kansas
0500000US20007,Barber,Kansas
0500000US20009,Barton,Kansas
0500000US20011,Bourbon,Kansas
0500000US20013,Brown,Kansas
0500000US20015,Butler,Kansas
0500000US20017,Chase,Kansas
0500000US20019,Chautauqua,Kansas
0500000US20021,Cherokee,Kansas
0500000US20023,Cheyenne,Kansas
0500000US20025,Clark,Kansas
0500000US20027,Clay,Kansas
0500000US20029,Cloud,Kansas
0500000US20031,Coffey,Kansas
0500000US20033,Comanche,Kansas
0500000US20035,Cowley,Kansas
0500000US20037,Crawford,Kansas
0500000US20039,Decatur,Kansas
0500000US20041,Dickinson,Kansas
0500000US20043,Doniphan,Kansas
0500000US20045,Douglas,Kansas
0500000US20047,Edwards,Kansas
0500000US20049,Elk,Kansas
0500000US20051,Ellis,Kansas
0500000US20053,Ellsworth,Kansas
0500000US20055,Finney,Kansas
0500000US20057,Ford,Kansas
0500000US20059,Franklin,Kansas
0500000US20061,Geary,Kansas
0500000US20063,Gove,Kansas
0500000US20065,Graham,Kansas
0500000US20067,Grant,Kansas
0500000US20069,Gray,Kansas
0500000US20071,Greeley,Kansas
0500000US20073,Greenwood,Kansas
0500000US20075,Hamilton,Kansas
0500000US20077,Harper,Kansas
0500000US20079,Harvey,Kansas
0500000US20081,Haskell,Kansas
0500000US20083,Hodgeman,Kansas
0500000US20085,Jackson,Kansas
0500000US20087,Jefferson,Kansas
0500000US20089,Jewell,Kansas
0500000US20091,Johnson,Kansas
0500000US20093,Kearny,Kansas
0500000US20095,Kingman,Kansas
0500000US20097,Kiowa,Kansas
0500000US20099,Labette,Kansas
0500000US20101,Lane,Kansas
0500000US20103,Leavenworth,Kansas
0500000US20105,Lincoln,Kansas
0500000US20107,Linn,Kansas
0500000US20109,Logan,Kansas
0500000US20111,Lyon,Kansas
0500000US20113,McPherson,Kansas
0500000US20115,Marion,Kansas
0500000US20117,Marshall,Kansas
0500000US20119,Meade,Kansas
0500000US20121,Miami,Kansas
0500000US20123,Mitchell,Kansas
0500000US20125,Montgomery,Kansas
0500000US20127,Morris,Kansas
0500000US20129,Morton,Kansas
0500000US20131,Nemaha,Kansas
0500000US20133,Neosho,Kansas
0500000US20135,Ness,Kansas
0500000US20137,Norton,Kansas
0500000US20139,Osage,Kansas
0500000US20141,Osborne,Kansas
0500000US20143,Ottawa,Kansas
0500000US20145,Pawnee,Kansas
0500000US20147,Phillips,Kansas
0500000US20149,Pottawatomie,Kansas
0500000US20151,Pratt,Kansas
0500000US20153,Rawlins,Kansas
0500000US20155,Reno,Kansas
0500000US20157,Republic,Kansas
0500000US20159,Rice,Kansas
0500000US20161,Riley,Kansas
0500000US20163,Rooks,Kansas
0500000US20165,Rush,Kansas
0500000US20167,Russell,Kansas
0500000US20169,Saline,Kansas
0500000US20171,Scott,Kansas
0500000US20173,Sedgwick,Kansas
0500000US20175,Seward,Kansas
0500000US20177,Shawnee,Kansas
0500000US20179,Sheridan,Kansas
0500000US20181,Sherman,Kansas
0500000US20183,Smith,Kansas
0500000US20185,Stafford,Kansas
0500000US20187,Stanton,Kansas
0500000US20189,Stevens,Kansas
0500000US20191,Sumner,Kansas
0500000US20193,Thomas,Kansas
0500000US20195,Trego,Kansas
0500000US20197,Wabaunsee,Kansas
0500000US20199,Wallace,Kansas
0500000US20201,Washington,Kansas
0500000US20203,Wichita,Kansas
0500000US20205,Wilson,Kansas
0500000US20207,Woodson,Kansas
0500000US20209,Wyandotte,Kansas
0500000US21001,Adair,Kentucky
0500000US21003,Allen,Kentucky
0500000US21005,Anderson,Kentucky
0500000US21007,Ballard,Kentucky
0500000US21009,Barren,Kentucky
0500000US21011,Bath,Kentucky
0500000US21013,Bell,Kentucky
0500000US21015,Boone,Kentucky
0500000US21017,Bourbon,Kentucky
0500000US21019,Boyd,Kentucky
0500000US21021,Boyle,Kentucky
0500000US21023,Bracken,Kentucky
0500000US21025,Breathitt,Kentucky
0500000US21027,Breckinridge,Kentucky
0500000US21029,Bullitt,Kentucky
0500000US21031,Butler,Kentucky
0500000US21033,Caldwell,Kentucky
0500000US21035,Calloway,Kentucky
0500000US21037,Campbell,Kentucky
0500000US21039,Carlisle,Kentucky
0500000US21041,Carroll,Kentucky
0500000US21043,Carter,Kentucky
0500000US21045,Casey,Kentucky
0500000US21047,Christian,Kentucky
0500000US21049,Clark,Kentucky
0500000US21051,Clay,Kentucky
0500000US21053,Clinton,Kentucky
0500000US21055,Crittenden,Kentucky
0500000US21057,Cumberland,Kentucky
0500000US21059,Daviess,Kentucky
0500000US21061,Edmonson,Kentucky
0500000US21063,Elliott,Kentucky
0500000US21065,Estill,Kentucky
0500000US21067,Fayette,Kentucky
0500000US21069,Fleming,Kentucky
0500000US21071,Floyd,Kentucky
0500000US21073,Franklin,Kentucky
0500000US21075,Fulton,Kentucky
0500000US21077,Gallatin,Kentucky
0500000US21079,Garrard,Kentucky
0500000US21081,Grant,Kentucky
0500000US21083,Graves,Kentucky
0500000US21085,Grayson,Kentucky
0500000US21087,Green,Kentucky
0500000US21089,Greenup,Kentucky
0500000US21091,Hancock,Kentucky
0500000US21093,Hardin,Kentucky
0500000US21095,Harlan,Kentucky
0500000US21097,Harrison,Kentucky
0500000US21099,Hart,Kentucky
0500000US21101,Henderson,Kentucky
0500000US21103,Henry,Kentucky
0500000US21105,Hickman,Kentucky
0500000US21107,Hopkins,Kentucky
0500000US21109,Jackson,Kentucky
0500000US21111,Jefferson,Kentucky
0500000US21113,Jessamine,Kentucky
0500000US21115,Johnson,Kentucky
0500000US21117,Kenton,Kentucky
0500000US21119,Knott,Kentucky
0500000US21121,Knox,Kentucky
0500000US21123,Larue,Kentucky
0500000US21125,Laurel,Kentucky
0500000US21127,Lawrence,Kentucky
0500000US21129,Lee,Kentucky
0500000US21131,Leslie,Kentucky
0500000US21133,Letcher,Kentucky
0500000US21135,Lewis,Kentucky
0500000US21137,Lincoln,Kentucky
0500000US21139,Livingston,Kentucky
0500000US21141,Logan,Kentucky
0500000US21143,Lyon,Kentucky
0500000US21145,McCracken,Kentucky
0500000US21147,McCreary,Kentucky
0500000US21149,McLean,Kentucky
0500000US21151,Madison,Kentucky
0500000US21153,Magoffin,Kentucky
0500000US21155,Marion,Kentucky
0500000US21157,Marshall,Kentucky
0500000US21159,Martin,Kentucky
0500000US21161,Mason,Kentucky
0500000US21163,Meade,Kentucky
0500000US21165,Menifee,Kentucky
0500000US21167,Mercer,Kentucky
0500000US21169,Metcalfe,Kentucky
0500000US21171,Monroe,Kentucky
0500000US21173,Montgomery,Kentucky
0500000US21175,Morgan,Kentucky
0500000US21177,Muhlenberg,Kentucky
0500000US21179,Nelson,Kentucky
0500000US21181,Nicholas,Kentucky
0500000US21183,Ohio,Kentucky
0500000US21185,Oldham,Kentucky
0500000US21187,Owen,Kentucky
0500000US21189,Owsley,Kentucky
0500000US21191,Pendleton,Kentucky
0500000US21193,Perry,Kentucky
0500000US21195,Pike,Kentucky
0500000US21197,Powell,Kentucky
0500000US21199,Pulaski,Kentucky
0500000US21201,Robertson,Kentucky
0500000US21203,Rockcastle,Kentucky
0500000US21205,Rowan,Kentucky
0500000US21207,Russell,Kentucky
0500000US21209,Scott,Kentucky
0500000US21211,Shelby,Kentucky
0500000US21213,Simpson,Kentucky
0500000US21215,Spencer,Kentucky
0500000US21217,Taylor,Kentucky
0500000US21219,Todd,Kentucky
0500000US21221,Trigg,Kentucky
0500000US21223,Trimble,Kentucky
0500000US21225,Union,Kentucky
0500000US21227,Warren,Kentucky
0500000US21229,Washington,Kentucky
0500000US21231,Wayne,Kentucky
0500000US21233,Webster,Kentucky
0500000US21235,Whitley,Kentucky
0500000US21237,Wolfe,Kentucky
0500000US21239,Woodford,Kentucky
0500000US22001,Acadia,Louisiana
0500000US22003,Allen,Louisiana
0500000US22005,Ascension,Louisiana
0500000US22007,Assumption,Louisiana
0500000US22009,Avoyelles,Louisiana
0500000US22011,Beauregard,Louisiana
0500000US22013,Bienville,Louisiana
0500000US22015,Bossier,Louisiana
0500000US22017,Caddo,Louisiana
0500000US22019,Calcasieu,Louisiana
0500000US22021,Caldwell,Louisiana
0500000US22023,Cameron,Louisiana
0500000US22025,Catahoula,Louisiana
0500000US22027,Claiborne,Louisiana
0500000US22029,Concordia,Louisiana
0500000US22031,De Soto,Louisiana
0500000US22033,East Baton Rouge,Louisiana
0500000US22035,East Carroll,Louisiana
0500000US22037,East Feliciana,Louisiana
0500000US22039,Evangeline,Louisiana
0500000US22041,Franklin,Louisiana
0500000US22043,Grant,Louisiana
0500000US22045,Iberia,Louisiana
0500000US22047,Iberville,Louisiana
0500000US22049,Jackson,Louisiana
0500000US22051,Jefferson,Louisiana
0500000US22053,Jefferson Davis,Louisiana
0500000US22055,Lafayette,Louisiana
0500000US22057,Lafourche,Louisiana
0500000US22059,LaSalle,Louisiana
0500000US22061,Lincoln,Louisiana
0500000US22063,Livingston,Louisiana
0500000US22065,Madison,Louisiana
0500000US22067,Morehouse,Louisiana
0500000US22069,Natchitoches,Louisiana
0500000US22071,Orleans,Louisiana
0500000US22073,Ouachita,Louisiana
0500000US22075,Plaquemines,Louisiana
0500000US22077,Pointe Coupee,Louisiana
0500000US22079,Rapides,Louisiana
0500000US22081,Red River,Louisiana
0500000US22083,Richland,Louisiana
0500000US22085,Sabine,Louisiana
0500000US22087,St. Bernard,Louisiana
0500000US22089,St. Charles,Louisiana
0500000US22091,St. Helena,Louisiana
0500000US22093,St. James,Louisiana
0500000US22095,St. John the Baptist,Louisiana
0500000US22097,St. Landry,Louisiana
0500000US22099,St. Martin,Louisiana
0500000US22101,St. Mary,Louisiana
0500000US22103,St. Tammany,Louisiana
0500000US22105,Tangipahoa,Louisiana
0500000US22107,Tensas,Louisiana
0500000US22109,Terrebonne,Louisiana
0500000US22111,Union,Louisiana
0500000US22113,Vermilion,Louisiana
0500000US22115,Vernon,Louisiana
0500000US22117,Washington,Louisiana
0500000US22119,Webster,Louisiana
0500000US22121,West Baton Rouge,Louisiana
0500000US22123,West Carroll,Louisiana
0500000US22125,West Feliciana,Louisiana
0500000US22127,Winn,Louisiana
0500000US23001,Androscoggin,Maine
0500000US23003,Aroostook,Maine
0500000US23005,Cumberland,Maine
0500000US23007,Franklin,Maine
0500000US23009,Hancock,Maine
0500000US23011,Kennebec,Maine
0500000US23013,Knox,Maine
0500000US23015,Lincoln,Maine
0500000US23017,Oxford,Maine
0500000US23019,Penobscot,Maine
0500000US23021,Piscataquis,Maine
0500000US23023,Sagadahoc,Maine
0500000US23025,Somerset,Maine
0500000US23027,Waldo,Maine
0500000US23029,Washington,Maine
0500000US23031,York,Maine
0500000US24001,Allegany,Maryland
0500000US24003,Anne Arundel,Maryland
0500000US24005,Baltimore,Maryland
0500000US24009,Calvert,Maryland
0500000US24011,Caroline,Maryland
0500000US24013,Carroll,Maryland
0500000US24015,Cecil,Maryland
0500000US24017,Charles,Maryland
0500000US24019,Dorchester,Maryland
0500000US24021,Frederick,Maryland
0500000US24023,Garrett,Maryland
0500000US24025,Harford,Maryland
0500000US24027,Howard,Maryland
0500000US24029,Kent,Maryland
0500000US24031,Montgomery,Maryland
0500000US24033,Prince George's,Maryland
0500000US24035,Queen Anne's,Maryland
0500000US24037,St. Mary's,Maryland
0500000US24039,Somerset,Maryland
0500000US24041,Talbot,Maryland
0500000US24043,Washington,Maryland
0500000US24045,Wicomico,Maryland
0500000US24047,Worcester,Maryland
0500000US24510,Baltimore City,Maryland
0500000US25001,Barnstable,Massachusetts
0500000US25003,Berkshire,Massachusetts
0500000US25005,Bristol,Massachusetts
0500000US25007,Dukes,Massachusetts
0500000US25009,Essex,Massachusetts
0500000US25011,Franklin,Massachusetts
0500000US25013,Hampden,Massachusetts
0500000US25015,Hampshire,Massachusetts
0500000US25017,Middlesex,Massachusetts
0500000US25019,Nantucket,Massachusetts
0500000US25021,Norfolk,Massachusetts
0500000US25023,Plymouth,Massachusetts
0500000US25025,Suffolk,Massachusetts
0500000US25027,Worcester,Massachusetts
0500000US26001,Alcona,Michigan
0500000US26003,Alger,Michigan
0500000US26005,Allegan,Michigan
0500000US26007,Alpena,Michigan
0500000US26009,Antrim,Michigan
0500000US26011,Arenac,Michigan
0500000US26013,Baraga,Michigan
0500000US26015,Barry,Michigan
0500000US26017,Bay,Michigan
0500000US26019,Benzie,Michigan
0500000US26021,Berrien,Michigan
0500000US26023,Branch,Michigan
0500000US26025,Calhoun,Michigan
0500000US26027,Cass,Michigan
0500000US26029,Charlevoix,Michigan
0500000US26031,Cheboygan,Michigan
0500000US26033,Chippewa,Michigan
0500000US26035,Clare,Michigan
0500000US26037,Clinton,Michigan
0500000US26039,Crawford,Michigan
0500000US26041,Delta,Michigan
0500000US26043,Dickinson,Michigan
0500000US26045,Eaton,Michigan
0500000US26047,Emmet,Michigan
0500000US26049,Genesee,Michigan
0500000US26051,Gladwin,Michigan
0500000US26053,Gogebic,Michigan
0500000US26055,Grand Traverse,Michigan
0500000US26057,Gratiot,Michigan
0500000US26059,Hillsdale,Michigan
0500000US26061,Houghton,Michigan
0500000US26063,Huron,Michigan
0500000US26065,Ingham,Michigan
0500000US26067,Ionia,Michigan
0500000US26069,Iosco,Michigan
0500000US26071,Iron,Michigan
0500000US26073,Isabella,Michigan
0500000US26075,Jackson,Michigan
0500000US26077,Kalamazoo,Michigan
0500000US26079,Kalkaska,Michigan
0500000US26081,Kent,Michigan
0500000US26083,Keweenaw,Michigan
0500000US26085,Lake,Michigan
0500000US26087,Lapeer,Michigan
0500000US26089,Leelanau,Michigan
0500000US26091,Lenawee,Michigan
0500000US26093,Livingston,Michigan
0500000US26095,Luce,Michigan
0500000US26097,Mackinac,Michigan
0500000US26099,Macomb,Michigan
0500000US26101,Manistee,Michigan
0500000US26103,Marquette,Michigan
0500000US26105,Mason,Michigan
0500000US26107,Mecosta,Michigan
0500000US26109,Menominee,Michigan
0500000US26111,Midland,Michigan
0500000US26113,Missaukee,Michigan
0500000US26115,Monroe,Michigan
0500000US26117,Montcalm,Michigan
0500000US26119,Montmorency,Michigan
0500000US26121,Muskegon,Michigan
0500000US26123,Newaygo,Michigan
0500000US26125,Oakland,Michigan
0500000US26127,Oceana,Michigan
0500000US26129,Ogemaw,Michigan
0500000US26131,Ontonagon,Michigan
0500000US26133,Osceola,Michigan
0500000US26135,Oscoda,Michigan
0500000US26137,Otsego,Michigan
0500000US26139,Ottawa,Michigan
0500000US26141,Presque Isle,Michigan
0500000US26143,Roscommon,Michigan
0500000US26145,Saginaw,Michigan
0500000US26147,St. Clair,Michigan
0500000US26149,St. Joseph,Michigan
0500000US26151,Sanilac,Michigan
0500000US26153,Schoolcraft,Michigan
0500000US26155,Shiawassee,Michigan
0500000US26157,Tuscola,Michigan
0500000US26159,Van Buren,Michigan
0500000US26161,Washtenaw,Michigan
0500000US26163,Wayne,Michigan
0500000US26165,Wexford,Michigan
0500000US27001,Aitkin,Minnesota
0500000US27003,Anoka,Minnesota
0500000US27005,Becker,Minnesota
0500000US27007,Beltrami,Minnesota
0500000US27009,Benton,Minnesota
0500000US27011,Big Stone,Minnesota
0500000US27013,Blue Earth,Minnesota
0500000US27015,Brown,Minnesota
0500000US27017,Carlton,Minnesota
0500000US27019,Carver,Minnesota
0500000US27021,Cass,Minnesota
0500000US27023,Chippewa,Minnesota
0500000US27025,Chisago,Minnesota
0500000US27027,Clay,Minnesota
0500000US27029,Clearwater,Minnesota
0500000US27031,Cook,Minnesota
0500000US27033,Cottonwood,Minnesota
0500000US27035,Crow Wing,Minnesota
0500000US27037,Dakota,Minnesota
0500000US27039,Dodge,Minnesota
0500000US27041,Douglas,Minnesota
0500000US27043,Faribault,Minnesota
0500000US27045,Fillmore,Minnesota
0500000US27047,Freeborn,Minnesota
0500000US27049,Goodhue,Minnesota
0500000US27051,Grant,Minnesota
0500000US27053,Hennepin,Minnesota
0500000US27055,Houston,Minnesota
0500000US27057,Hubbard,Minnesota
0500000US27059,Isanti,Minnesota
0500000US27061,Itasca,Minnesota
0500000US27063,Jackson,Minnesota
0500000US27065,Kanabec,Minnesota
0500000US27067,Kandiyohi,Minnesota
0500000US27069,Kittson,Minnesota
0500000US27071,Koochiching,Minnesota
0500000US27073,Lac qui Parle,Minnesota
0500000US27075,Lake,Minnesota
0500000US27077,Lake of the Woods,Minnesota
0500000US27079,Le Sueur,Minnesota
0500000US27081,Lincoln,Minnesota
0500000US27083,Lyon,Minnesota
0500000US27085,McLeod,Minnesota
0500000US27087,Mahnomen,Minnesota
0500000US27089,Marshall,Minnesota
0500000US27091,Martin,Minnesota
0500000US27093,Meeker,Minnesota
0500000US27095,Mille Lacs,Minnesota
0500000US27097,Morrison,Minnesota
0500000US27099,Mower,Minnesota
0500000US27101,Murray,Minnesota
0500000US27103,Nicollet,Minnesota
0500000US27105,Nobles,Minnesota
0500000US27107,Norman,Minnesota
0500000US27109,Olmsted,Minnesota
0500000US27111,Otter Tail,Minnesota
0500000US27113,Pennington,Minnesota
0500000US27115,Pine,Minnesota
0500000US27117,Pipestone,Minnesota
0500000US27119,Polk,Minnesota
0500000US27121,Pope,Minnesota
0500000US27123,Ramsey,Minnesota
0500000US27125,Red Lake,Minnesota
0500000US27127,Redwood,Minnesota
0500000US27129,Renville,Minnesota
0500000US27131,Rice,Minnesota
0500000US27133,Rock,Minnesota
0500000US27135,Roseau,Minnesota
0500000US27137,St. Louis,Minnesota
0500000US27139,Scott,Minnesota
0500000US27141,Sherburne,Minnesota
0500000US27143,Sibley,Minnesota
0500000US27145,Stearns,Minnesota
0500000US27147,Steele,Minnesota
0500000US27149,Stevens,Minnesota
0500000US27151,Swift,Minnesota
0500000US27153,Todd,Minnesota
0500000US27155,Traverse,Minnesota
0500000US27157,Wabasha,Minnesota
0500000US27159,Wadena,Minnesota
0500000US27161,Waseca,Minnesota
0500000US27163,Washington,Minnesota
0500000US27165,Watonwan,Minnesota
0500000US27167,Wilkin,Minnesota
0500000US27169,Winona,Minnesota
0500000US27171,Wright,Minnesota
0500000US27173,Yellow Medicine,Minnesota
0500000US28001,Adams,Mississippi
0500000US28003,Alcorn,Mississippi
0500000US28005,Amite,Mississippi
0500000US28007,Attala,Mississippi
0500000US28009,Benton,Mississippi
0500000US28011,Bolivar,Mississippi
0500000US28013,Calhoun,Mississippi
0500000US28015,Carroll,Mississippi
0500000US28017,Chickasaw,Mississippi
0500000US28019,Choctaw,Mississippi
0500000US28021,Claiborne,Mississippi
0500000US28023,Clarke,Mississippi
0500000US28025,Clay,Mississippi
0500000US28027,Coahoma,Mississippi
0500000US28029,Copiah,Mississippi
0500000US28031,Covington,Mississippi
0500000US28033,DeSoto,Mississippi
0500000US28035,Forrest,Mississippi
0500000US28037,Franklin,Mississippi
0500000US28039,George,Mississippi
0500000US28041,Greene,Mississippi
0500000US28043,Grenada,Mississippi
0500000US28045,Hancock,Mississippi
0500000US28047,Harrison,Mississippi
0500000US28049,Hinds,Mississippi
0500000US28051,Holmes,Mississippi
0500000US28053,Humphreys,Mississippi
0500000US28055,Issaquena,Mississippi
0500000US28057,Itawamba,Mississippi
0500000US28059,Jackson,Mississippi
0500000US28061,Jasper,Mississippi
0500000US28063,Jefferson,Mississippi
0500000US28065,Jefferson Davis,Mississippi
0500000US28067,Jones,Mississippi
0500000US28069,Kemper,Mississippi
0500000US28071,Lafayette,Mississippi
0500000US28073,Lamar,Mississippi
0500000US28075,Lauderdale,Mississippi
0500000US28077,Lawrence,Mississippi
0500000US28079,Leake,Mississippi
0500000US28081,Lee,Mississippi
0500000US28083,Leflore,Mississippi
0500000US28085,Lincoln,Mississippi
0500000US28087,Lowndes,Mississippi
0500000US28089,Madison,Mississippi
0500000US28091,Marion,Mississippi
0500000US28093,Marshall,Mississippi
0500000US28095,Monroe,Mississippi
0500000US28097,Montgomery,Mississippi
0500000US28099,Neshoba,Mississippi
0500000US28101,Newton,Mississippi
0500000US28103,Noxubee,Mississippi
0500000US28105,Oktibbeha,Mississippi
0500000US28107,Panola,Mississippi
0500000US28109,Pearl River,Mississippi
0500000US28111,Perry,Mississippi
0500000US28113,Pike,Mississippi
0500000US28115,Pontotoc,Mississippi
0500000US28117,Prentiss,Mississippi
0500000US28119,Quitman,Mississippi
0500000US28121,Rankin,Mississippi
0500000US28123,Scott,Mississippi
0500000US28125,Sharkey,Mississippi
0500000US28127,Simpson,Mississippi
0500000US28129,Smith,Mississippi
0500000US28131,Stone,Mississippi
0500000US28133,Sunflower,Mississippi
0500000US28135,Tallahatchie,Mississippi
0500000US28137,Tate,Mississippi
0500000US28139,Tippah,Mississippi
0500000US28141,Tishomingo,Mississippi
0500000US28143,Tunica,Mississippi
0500000US28145,Union,Mississippi
0500000US28147,Walthall,Mississippi
0500000US28149,Warren,Mississippi
0500000US28151,Washington,Mississippi
0500000US28153,Wayne,Mississippi
0500000US28155,Webster,Mississippi
0500000US28157,Wilkinson,Mississippi
0500000US28159,Winston,Mississippi
0500000US28161,Yalobusha,Mississippi
0500000US28163,Yazoo,Mississippi
0500000US29001,Adair,Missouri
0500000US29003,Andrew,Missouri
0500000US29005,Atchison,Missouri
0500000US29007,Audrain,Missouri
0500000US29009,Barry,Missouri
0500000US29011,Barton,Missouri
0500000US29013,Bates,Missouri
0500000US29015,Benton,Missouri
0500000US29017,Bollinger,Missouri
0500000US29019,Boone,Missouri
0500000US29021,Buchanan,Missouri
0500000US29023,Butler,Missouri
0500000US29025,Caldwell,Missouri
0500000US29027,Callaway,Missouri
0500000US29029,Camden,Missouri
0500000US29031,Cape Girardeau,Missouri
0500000US29033,Carroll,Missouri
0500000US29035,Carter,Missouri
0500000US29037,Cass,Missouri
0500000US29039,Cedar,Missouri
0500000US29041,Chariton,Missouri
0500000US29043,Christian,Missouri
0500000US29045,Clark,Missouri
0500000US29047,Clay,Missouri
0500000US29049,Clinton,Missouri
0500000US29051,Cole,Missouri
0500000US29053,Cooper,Missouri
0500000US29055,Crawford,Missouri
0500000US29057,Dade,Missouri
0500000US29059,Dallas,Missouri
0500000US29061,Daviess,Missouri
0500000US29063,DeKalb,Missouri
0500000US29065,Dent,Missouri
0500000US29067,Douglas,Missouri
0500000US29069,Dunklin,Missouri
0500000US29071,Franklin,Missouri
0500000US29073,Gasconade,Missouri
0500000US29075,Gentry,Missouri
0500000US29077,Greene,Missouri
0500000US29079,Grundy,Missouri
0500000US29081,Harrison,Missouri
0500000US29083,Henry,Missouri
0500000US29085,Hickory,Missouri
0500000US29087,Holt,Missouri
0500000US29089,Howard,Missouri
0500000US29091,Howell,Missouri
0500000US29093,Iron,Missouri
0500000US29095,Jackson,Missouri
0500000US29097,Jasper,Missouri
0500000US29099,Jefferson,Missouri
0500000US29101,Johnson,Missouri
0500000US29103,Knox,Missouri
0500000US29105,Laclede,Missouri
0500000US29107,Lafayette,Missouri
0500000US29109,Lawrence,Missouri
0500000US29111,Lewis,Missouri
0500000US29113,Lincoln,Missouri
0500000US29115,Linn,Missouri
0500000US29117,Livingston,Missouri
0500000US29119,McDonald,Missouri
0500000US29121,Macon,Missouri
0500000US29123,Madison,Missouri
0500000US29125,Maries,Missouri
0500000US29127,Marion,Missouri
0500000US29129,Mercer,Missouri
0500000US29131,Miller,Missouri
0500000US29133,Mississippi,Missouri
0500000US29135,Moniteau,Missouri
0500000US29137,Monroe,Missouri
0500000US29139,Montgomery,Missouri
0500000US29141,Morgan,Missouri
0500000US29143,New Madrid,Missouri
0500000US29145,Newton,Missouri
0500000US29147,Nodaway,Missouri
0500000US29149,Oregon,Missouri
0500000US29151,Osage,Missouri
0500000US29153,Ozark,Missouri
0500000US29155,Pemiscot,Missouri
0500000US29157,Perry,Missouri
0500000US29159,Pettis,Missouri
0500000US29161,Phelps,Missouri
0500000US29163,Pike,Missouri
0500000US29165,Platte,Missouri
0500000US29167,Polk,Missouri
0500000US29169,Pulaski,Missouri
0500000US29171,Putnam,Missouri
0500000US29173,Ralls,Missouri
0500000US29175,Randolph,Missouri
0500000US29177,Ray,Missouri
0500000US29179,Reynolds,Missouri
0500000US29181,Ripley,Missouri
0500000US29183,St. Charles,Missouri
0500000US29185,St. Clair,Missouri
0500000US29186,Ste. Genevieve,Missouri
0500000US29187,St. Francois,Missouri
0500000US29189,St. Louis,Missouri
0500000US29195,Saline,Missouri
0500000US29197,Schuyler,Missouri
0500000US29199,Scotland,Missouri
0500000US29201,Scott,Missouri
0500000US29203,Shannon,Missouri
0500000US29205,Shelby,Missouri
0500000US29207,Stoddard,Missouri
0500000US29209,Stone,Missouri
0500000US29211,Sullivan,Missouri
0500000US29213,Taney,Missouri
0500000US29215,Texas,Missouri
0500000US29217,Vernon,Missouri
0500000US29219,Warren,Missouri
0500000US29221,Washington,Missouri
0500000US29223,Wayne,Missouri
0500000US29225,Webster,Missouri
0500000US29227,Worth,Missouri
0500000US29229,Wright,Missouri
0500000US29510,St. Louis City,Missouri
0500000US30001,Beaverhead,Montana
0500000US30003,Big Horn,Montana
0500000US30005,Blaine,Montana
0500000US30007,Broadwater,Montana
0500000US30009,Carbon,Montana
0500000US30011,Carter,Montana
0500000US30013,Cascade,Montana
0500000US30015,Chouteau,Montana
0500000US30017,Custer,Montana
0500000US30019,Daniels,Montana
0500000US30021,Dawson,Montana
0500000US30023,Deer Lodge,Montana
0500000US30025,Fallon,Montana
0500000US30027,Fergus,Montana
